base_url,params,full_url
https://feeds.datagolf.com/preds/approach-skill,period=ytd&file_format=json,https://feeds.datagolf.com/preds/approach-skill?period=ytd&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/player-decompositions,tour=pga&file_format=json,https://feeds.datagolf.com/preds/player-decompositions?tour=pga&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/player-decompositions,tour=euro&file_format=json,https://feeds.datagolf.com/preds/player-decompositions?tour=euro&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/player-decompositions,tour=opp&file_format=json,https://feeds.datagolf.com/preds/player-decompositions?tour=opp&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/player-decompositions,tour=alt&file_format=json,https://feeds.datagolf.com/preds/player-decompositions?tour=alt&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/live-hole-stats,tour=pga&file_format=json,https://feeds.datagolf.com/preds/live-hole-stats?tour=pga&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/live-hole-stats,tour=euro&file_format=json,https://feeds.datagolf.com/preds/live-hole-stats?tour=euro&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/live-hole-stats,tour=opp&file_format=json,https://feeds.datagolf.com/preds/live-hole-stats?tour=opp&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/live-hole-stats,tour=alt&file_format=json,https://feeds.datagolf.com/preds/live-hole-stats?tour=alt&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=pga&,https://feeds.datagolf.com/preds/in-play?tour=pga&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=pga&,https://feeds.datagolf.com/preds/in-play?tour=pga&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=pga&,https://feeds.datagolf.com/preds/in-play?tour=pga&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=pga&,https://feeds.datagolf.com/preds/in-play?tour=pga&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=euro&,https://feeds.datagolf.com/preds/in-play?tour=euro&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=euro&,https://feeds.datagolf.com/preds/in-play?tour=euro&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=euro&,https://feeds.datagolf.com/preds/in-play?tour=euro&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=euro&,https://feeds.datagolf.com/preds/in-play?tour=euro&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=opp&,https://feeds.datagolf.com/preds/in-play?tour=opp&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=opp&,https://feeds.datagolf.com/preds/in-play?tour=opp&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=opp&,https://feeds.datagolf.com/preds/in-play?tour=opp&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=opp&,https://feeds.datagolf.com/preds/in-play?tour=opp&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=kft&,https://feeds.datagolf.com/preds/in-play?tour=kft&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=kft&,https://feeds.datagolf.com/preds/in-play?tour=kft&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=kft&,https://feeds.datagolf.com/preds/in-play?tour=kft&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=kft&,https://feeds.datagolf.com/preds/in-play?tour=kft&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=alt&,https://feeds.datagolf.com/preds/in-play?tour=alt&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=alt&,https://feeds.datagolf.com/preds/in-play?tour=alt&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=alt&,https://feeds.datagolf.com/preds/in-play?tour=alt&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/preds/in-play,tour=alt&,https://feeds.datagolf.com/preds/in-play?tour=alt&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=pga&market=win&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=pga&market=win&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=pga&market=win&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=pga&market=win&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=pga&market=top_5&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=pga&market=top_5&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=pga&market=top_5&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=pga&market=top_5&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=pga&market=top_10&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=pga&market=top_10&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=pga&market=top_10&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=pga&market=top_10&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=pga&market=top_20&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=pga&market=top_20&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=pga&market=top_20&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=pga&market=top_20&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=pga&market=mc&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=pga&market=mc&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=pga&market=mc&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=pga&market=mc&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=pga&market=make_cut&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=pga&market=make_cut&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=pga&market=make_cut&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=pga&market=make_cut&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=pga&market=frl&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=pga&market=frl&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=pga&market=frl&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=pga&market=frl&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=euro&market=win&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=euro&market=win&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=euro&market=win&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=euro&market=win&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=euro&market=top_5&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=euro&market=top_5&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=euro&market=top_5&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=euro&market=top_5&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=euro&market=top_10&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=euro&market=top_10&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=euro&market=top_10&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=euro&market=top_10&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=euro&market=top_20&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=euro&market=top_20&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=euro&market=top_20&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=euro&market=top_20&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=euro&market=mc&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=euro&market=mc&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=euro&market=mc&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=euro&market=mc&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=euro&market=make_cut&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=euro&market=make_cut&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=euro&market=make_cut&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=euro&market=make_cut&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=euro&market=frl&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=euro&market=frl&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=euro&market=frl&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=euro&market=frl&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=kft&market=win&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=kft&market=win&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=kft&market=win&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=kft&market=win&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=kft&market=top_5&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=kft&market=top_5&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=kft&market=top_5&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=kft&market=top_5&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=kft&market=top_10&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=kft&market=top_10&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=kft&market=top_10&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=kft&market=top_10&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=kft&market=top_20&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=kft&market=top_20&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=kft&market=top_20&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=kft&market=top_20&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=kft&market=mc&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=kft&market=mc&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=kft&market=mc&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=kft&market=mc&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=kft&market=make_cut&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=kft&market=make_cut&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=kft&market=make_cut&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=kft&market=make_cut&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=kft&market=frl&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=kft&market=frl&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=kft&market=frl&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=kft&market=frl&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=opp&market=win&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=opp&market=win&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=opp&market=win&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=opp&market=win&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=opp&market=top_5&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=opp&market=top_5&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=opp&market=top_5&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=opp&market=top_5&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=opp&market=top_10&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=opp&market=top_10&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=opp&market=top_10&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=opp&market=top_10&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=opp&market=top_20&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=opp&market=top_20&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=opp&market=top_20&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=opp&market=top_20&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=opp&market=mc&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=opp&market=mc&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=opp&market=mc&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=opp&market=mc&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=opp&market=make_cut&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=opp&market=make_cut&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=opp&market=make_cut&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=opp&market=make_cut&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=opp&market=frl&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=opp&market=frl&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=opp&market=frl&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=opp&market=frl&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=alt&market=win&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=alt&market=win&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=alt&market=win&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=alt&market=win&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=alt&market=top_5&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=alt&market=top_5&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=alt&market=top_5&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=alt&market=top_5&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=alt&market=top_10&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=alt&market=top_10&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=alt&market=top_10&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=alt&market=top_10&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=alt&market=top_20&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=alt&market=top_20&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=alt&market=top_20&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=alt&market=top_20&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=alt&market=mc&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=alt&market=mc&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=alt&market=mc&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=alt&market=mc&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=alt&market=make_cut&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=alt&market=make_cut&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=alt&market=make_cut&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=alt&market=make_cut&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=alt&market=frl&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=alt&market=frl&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/outrights,tour=alt&market=frl&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/outrights?tour=alt&market=frl&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/matchups,tour=pga&market=tournament_matchups&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/matchups?tour=pga&market=tournament_matchups&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/matchups,tour=pga&market=tournament_matchups&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/matchups?tour=pga&market=tournament_matchups&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/matchups,tour=pga&market=round_matchups&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/matchups?tour=pga&market=round_matchups&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/matchups,tour=pga&market=round_matchups&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/matchups?tour=pga&market=round_matchups&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/matchups,tour=pga&market=3_balls&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/matchups?tour=pga&market=3_balls&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/matchups,tour=pga&market=3_balls&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/matchups?tour=pga&market=3_balls&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/matchups,tour=euro&market=tournament_matchups&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/matchups?tour=euro&market=tournament_matchups&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/matchups,tour=euro&market=tournament_matchups&odds_format=fraction&file_format=json,https://feeds.datagolf.com/betting-tools/matchups?tour=euro&market=tournament_matchups&odds_format=fraction&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
https://feeds.datagolf.com/betting-tools/matchups,tour=euro&market=round_matchups&odds_format=decimal&file_format=json,https://feeds.datagolf.com/betting-tools/matchups?tour=euro&market=round_matchups&odds_format=decimal&file_format=json&key=27ae4c1d702ce9a899bb4ff56cf9
